Date,Open,High,Low,Close,Adj Close,Volume
1997-10-21,21.505377,22.454144,21.465843,22.454144,10.432051,7292837
1997-10-22,22.770397,23.086655,22.651802,22.869228,10.624895,14374452
1997-10-23,22.137886,22.829697,22.137886,22.612270,10.505516,13445773
1997-10-24,23.086655,23.284313,22.296015,22.671570,10.533072,12408320
1997-10-27,22.098354,22.552973,20.951929,21.426311,9.954524,12859854
1997-10-28,20.714739,22.849463,20.556610,22.572739,10.487145,21419388
1997-10-29,22.928526,23.323847,22.493675,22.632036,10.514700,13970981
1997-10-30,22.276249,23.679632,22.216951,22.691336,10.542252,16624531
1997-10-31,22.928526,22.987823,22.197186,22.454144,10.432051,13567510
1997-11-03,22.632036,23.165718,22.493675,23.106421,10.735100,9355409
1997-11-04,22.651802,22.968058,22.552973,22.730867,10.560619,7180902
1997-11-05,23.086655,23.462208,22.829697,23.363379,10.880210,10275868
1997-11-06,23.323847,23.323847,22.612270,22.849463,10.640880,7902154
1997-11-07,22.137886,22.493675,21.940228,22.375078,10.419963,13562767
1997-11-10,22.612270,22.691336,21.821632,21.841398,10.171434,8217406
1997-11-11,22.058825,22.177420,21.762335,22.098354,10.291097,7085726
1997-11-12,21.505377,21.979759,21.070524,21.228653,9.886078,11191583
1997-11-13,21.505377,21.821632,20.971695,21.821632,10.162229,9855638
1997-11-14,21.742567,22.691336,21.742567,22.552973,10.502807,10927872
1997-11-17,22.750633,23.066889,22.572739,22.572739,10.512015,7684925
1997-11-18,22.632036,22.632036,21.940228,21.979759,10.235868,6785336
1997-11-19,22.019293,22.730867,21.979759,22.711102,10.576445,8833047
1997-11-20,22.928526,23.205250,22.730867,22.928526,10.677700,8490602
1997-11-21,22.968058,23.343613,22.809931,23.343613,10.871005,7558129
1997-11-24,23.027355,23.304079,22.572739,22.612270,10.530425,5788357
1997-11-25,22.829697,23.402910,22.671570,23.106421,10.760551,7555283
1997-11-26,23.086655,23.244781,22.888994,22.948292,10.686908,7131575
1997-11-28,23.027355,23.145952,22.948292,23.007589,10.714522,1807399
1997-12-01,23.620335,24.114485,23.521505,24.035421,11.193180,12599621
1997-12-02,24.055187,24.292377,23.936590,24.134251,11.239207,9015494
1997-12-03,24.509804,24.628401,23.976124,24.608635,11.460122,8479535
1997-12-04,25.300444,25.300444,23.976124,24.154016,11.248412,10559499
1997-12-05,23.877293,24.015656,23.719166,23.877293,11.119540,9549872
1997-12-08,24.015656,24.015656,23.561037,23.640100,11.009078,8923164
1997-12-09,23.798229,24.173782,23.679632,23.877293,11.119540,9072094
1997-12-10,23.916824,24.213314,23.719166,23.976124,11.165566,7811089
1997-12-11,23.719166,23.857527,23.521505,23.541271,10.963056,7196080
1997-12-12,23.719166,23.798229,23.422676,23.719166,11.045906,5967643
1997-12-15,23.719166,24.154016,23.620335,23.995890,11.174772,7111338
1997-12-16,24.035421,24.312143,24.035421,24.272612,11.303633,5469311
1997-12-17,24.410975,24.430740,23.659866,23.817995,11.091930,7022802
1997-12-18,23.897058,23.897058,23.264547,23.442442,10.917033,7131891
1997-12-19,23.106421,23.205250,21.999525,23.007589,10.714522,17009979
1997-12-22,23.244781,23.541271,22.849463,23.501740,10.944646,6091593
1997-12-23,23.561037,23.699400,22.928526,22.948292,10.686908,6115308
1997-12-24,23.086655,23.126186,22.256483,22.375078,10.419963,3834874
1997-12-26,22.592505,22.770397,22.473909,22.750633,10.594859,2370868
1997-12-29,23.027355,23.402910,22.968058,23.284313,10.843390,4417630
1997-12-30,23.402910,23.995890,23.402910,23.897058,11.128741,5829147
1997-12-31,23.956356,24.114485,23.442442,23.580803,10.981464,5163862
1998-01-02,23.857527,23.956356,23.402910,23.936590,11.147148,4809402
1998-01-05,24.312143,25.280678,24.134251,25.241144,11.754678,14369709
1998-01-06,24.984186,25.122549,24.391209,24.430740,11.377279,9301339
1998-01-07,24.351677,24.707464,24.094719,24.707464,11.506140,7016162
1998-01-08,24.707464,25.102783,24.410975,24.549335,11.432507,10525349
1998-01-09,24.430740,24.470272,22.770397,23.383144,10.889414,12672347
1998-01-12,22.473909,24.351677,22.473909,24.173782,11.257611,12809262
1998-01-13,24.667933,24.667933,24.351677,24.450506,11.386478,9229246
1998-01-14,24.608635,24.667933,24.213314,24.608635,11.460122,8174086
1998-01-15,24.470272,24.490038,23.916824,23.976124,11.165566,8811862
1998-01-16,24.114485,24.351677,23.916824,24.351677,11.340456,11845168
1998-01-20,24.786528,25.577166,24.667933,25.557400,11.901957,16171733
1998-01-21,25.320210,25.379507,24.826059,24.984186,11.635013,11910305
1998-01-22,24.786528,25.181847,24.727230,24.865591,11.579785,7924288
1998-01-23,24.727230,24.885357,24.233080,24.687698,11.496940,8812810
1998-01-26,24.687698,24.984186,24.509804,24.588867,11.450915,7326670
1998-01-27,24.687698,25.201612,24.628401,24.885357,11.588984,8980080
1998-01-28,25.142315,25.616697,25.122549,25.241144,11.754678,12162317
1998-01-29,25.458570,26.071316,25.379507,25.755060,11.994009,10593965
1998-01-30,25.913189,25.972486,25.537634,25.853889,12.040024,7249517
1998-02-02,26.782890,26.901485,26.051550,26.130613,12.168900,13720550
1998-02-03,26.091082,26.209677,25.794592,26.110847,12.159697,9601729
1998-02-04,25.932955,26.012018,25.616697,25.735294,12.012449,7188175
1998-02-05,25.932955,26.031784,25.181847,25.221378,11.772571,9176440
1998-02-06,25.300444,25.735294,25.280678,25.577166,11.938632,7305169
1998-02-09,25.695763,25.873655,25.359741,25.537634,11.920185,7468328
1998-02-10,25.814358,26.565466,25.755060,26.565466,12.399942,11460985
1998-02-11,26.486401,26.684061,25.755060,26.466635,12.353810,9720937
1998-02-12,26.328274,26.861954,26.012018,26.664295,12.446080,7844606
1998-02-13,26.565466,26.624763,26.367805,26.446869,12.344587,6230721
1998-02-17,26.703827,26.822424,26.387571,26.723593,12.473753,7609353
1998-02-18,26.822424,27.356104,26.782890,27.316572,12.750536,10422584
1998-02-19,27.296806,27.909552,27.197975,27.237509,12.713634,9507185
1998-02-20,27.454933,27.751423,27.257275,27.613062,12.888929,8686646
1998-02-23,27.830486,28.265339,27.810720,28.265339,13.193386,9402523
1998-02-24,27.593294,27.830486,27.277040,27.672359,12.916603,17377087
1998-02-25,27.909552,28.324636,27.870020,27.949083,13.045776,7972034
1998-02-26,28.146744,28.542063,27.949083,28.542063,13.322553,9199523
1998-02-27,28.779255,28.917616,27.790955,27.988615,13.064231,13308858
1998-03-02,28.146744,28.206039,27.692125,27.771189,12.962738,8692970
1998-03-03,27.533997,27.593294,27.079380,27.514231,12.842803,8697397
1998-03-04,27.217743,27.277040,26.723593,26.861954,12.538334,10644557
1998-03-05,26.881720,27.316572,26.881720,27.059614,12.630600,8606015
1998-03-06,26.802656,27.356104,26.604998,27.277040,12.732084,12978429
1998-03-09,27.277040,27.652594,27.197975,27.474701,12.824351,9639041
1998-03-10,27.474701,27.929317,27.375870,27.790955,12.971966,9985596
1998-03-11,27.909552,28.166510,27.632828,27.672359,12.916603,9185610
1998-03-12,27.553762,27.790955,27.178209,27.257275,12.722860,6944068
1998-03-13,27.553762,27.553762,27.138678,27.158443,12.676723,8269262
1998-03-16,27.375870,27.949083,27.375870,27.830486,12.990417,9800935
1998-03-17,28.047913,28.443232,28.008381,28.265339,13.193386,10269544
1998-03-18,28.225805,28.423466,27.830486,27.909552,13.027320,9344975
1998-03-19,28.146744,28.700190,28.146744,28.462997,13.285651,17974705
1998-03-20,28.739721,29.352467,28.482763,29.135040,13.599341,23617294
1998-03-23,30.657021,30.834915,30.202404,30.439594,14.208265,26504200
1998-03-24,30.400063,30.518660,29.886148,30.162872,14.079105,16971403
1998-03-25,30.360531,30.400063,29.253637,29.886148,13.949930,18194780
1998-03-26,29.807083,30.162872,29.609425,29.846617,13.931485,11231424
1998-03-27,30.676786,30.716318,29.530361,30.281467,14.134462,23839583
1998-03-30,30.874447,30.993042,30.558191,30.933744,14.438918,23301410
1998-03-31,31.151171,31.586021,31.111637,31.526724,14.715709,18792715
1998-04-01,31.625553,31.744148,31.072105,31.250000,14.586535,17620561
1998-04-02,31.566256,31.625553,31.289532,31.526724,14.715709,12441838
1998-04-03,31.783682,32.218533,31.526724,32.218533,15.038618,13173524
1998-04-06,32.574322,32.811512,32.337128,32.653385,15.241592,15414750
1998-04-07,32.653385,32.673149,31.348829,31.882511,14.881775,14633736
1998-04-08,32.020874,32.119701,30.933744,31.230234,14.577312,13809403
1998-04-09,31.526724,31.566256,30.993042,31.388363,14.651120,11676317
1998-04-13,31.566256,31.981340,31.487192,31.981340,14.927909,9914767
1998-04-14,31.724382,31.941809,31.151171,31.329063,14.623442,9767102
1998-04-15,31.427895,31.526724,30.479128,30.854681,14.402007,15416015
1998-04-16,30.913979,31.981340,30.577957,31.842979,14.863319,21520256
1998-04-17,31.744148,33.325428,31.724382,33.266129,15.527609,23561959
1998-04-20,34.511387,35.974068,34.471851,35.855473,16.736229,31726559
1998-04-21,37.950665,38.504112,36.369385,36.744942,17.151402,43494575
1998-04-22,36.982132,37.278622,35.203194,36.250790,16.920748,34083514
1998-04-23,36.369385,36.982132,35.993832,36.487984,17.031469,22792961
1998-04-24,36.982132,37.476280,36.843769,37.397217,17.455870,26352424
1998-04-27,36.824005,36.824005,34.966003,35.875237,16.745457,37786849
1998-04-28,36.685642,36.843769,35.578747,35.855473,16.736229,24078314
1998-04-29,35.736874,35.875237,35.104362,35.618279,16.625517,17864035
1998-04-30,35.460152,36.171726,34.590450,35.993832,16.800816,23631207
1998-05-01,36.211258,36.487984,35.341557,35.539215,16.588614,15433406
1998-05-04,36.053131,36.250790,35.539215,35.638046,16.634737,15384079
1998-05-05,35.657810,35.677578,34.728809,35.341557,16.496347,18638409
1998-05-06,35.341557,35.657810,34.373024,34.373024,16.071604,13594387
1998-05-07,34.471851,34.788109,33.641682,33.799809,15.803582,16885712
1998-05-08,33.997471,35.222961,33.997471,35.143894,16.432020,13933353
1998-05-11,35.815941,35.974068,34.788109,35.064831,16.395065,16651092
1998-05-12,35.183430,35.400852,34.827641,35.361320,16.533680,12318836
1998-05-13,35.420620,35.657810,34.827641,34.847408,16.293407,10302745
1998-05-14,34.629982,34.886940,33.878876,34.155598,15.969935,16099323
1998-05-15,34.234661,34.452087,33.009171,33.088234,15.470882,20958685
1998-05-18,33.206833,35.005535,33.206833,35.005535,16.367334,18119841
1998-05-19,35.677578,35.954300,35.282257,35.697342,16.690802,23948988
1998-05-20,36.053131,36.112431,35.460152,35.677578,16.681562,10985420
1998-05-21,35.677578,35.677578,34.175365,34.511387,16.136288,19901944
1998-05-22,34.590450,34.748577,32.890575,33.345192,15.591026,30838986
1998-05-26,33.819576,33.839340,32.594086,32.633617,15.258311,20052772
1998-05-27,32.258064,34.155598,32.020874,34.155598,15.969935,21285003
1998-05-28,34.017235,34.037003,33.404491,33.720745,15.766615,13094791
1998-05-29,34.135834,34.135834,33.048702,33.147533,15.498598,11949198
1998-06-01,33.167297,33.167297,31.744148,32.851044,15.359983,13444192
1998-06-02,33.285896,33.483555,32.416191,32.692917,15.286035,9955873
1998-06-03,33.108002,33.187065,32.515022,32.534786,15.212101,8323965
1998-06-04,32.673149,34.037003,32.317364,33.839340,15.822072,11757581
1998-06-05,34.076534,34.353256,33.523087,34.274193,16.025387,13380319
1998-06-08,34.234661,34.728809,33.997471,34.293961,16.034630,8882690
1998-06-09,34.293961,35.756641,34.056767,35.558983,16.626112,20250713
1998-06-10,35.104362,35.143894,33.859108,34.669514,16.210230,15355621
1998-06-11,34.629982,34.906704,33.839340,33.859108,15.831310,10373890
1998-06-12,33.859108,34.629982,33.720745,34.570683,16.164013,10802973
1998-06-15,33.839340,34.550919,33.799809,34.155598,15.969935,9933107
1998-06-16,34.570683,34.906704,34.195129,34.709045,16.228712,10750168
1998-06-17,34.946236,35.638046,34.946236,35.499683,16.598385,14161017
1998-06-18,35.479919,36.329857,35.479919,36.171726,16.912605,13120719
1998-06-19,36.310089,36.349621,34.728809,35.262493,16.487482,17396059
1998-06-22,35.104362,35.657810,34.728809,35.262493,16.487482,10072551
1998-06-23,35.381088,35.400852,34.550919,34.827641,16.284161,12519623
1998-06-24,34.709045,34.906704,34.392788,34.807877,16.274920,11821137
1998-06-25,34.946236,35.578747,34.946236,34.946236,16.339605,9101501
1998-06-26,35.183430,35.618279,34.985767,35.400852,16.552177,8342305
1998-06-29,35.262493,35.262493,34.234661,34.768345,16.256433,16634966
1998-06-30,34.234661,34.392788,33.700981,34.373024,16.071604,16475601
1998-07-01,34.768345,34.768345,33.700981,33.898640,15.849786,12235991
1998-07-02,33.898640,34.076534,33.700981,33.997471,15.896000,8666410
1998-07-06,33.681213,34.629982,33.404491,34.629982,16.191742,15030251
1998-07-07,34.709045,35.282257,34.649746,35.143894,16.432020,11577031
1998-07-08,35.143894,36.112431,35.143894,35.895004,16.783216,12452272
1998-07-09,36.191494,36.685642,35.657810,36.685642,17.152895,13971297
1998-07-10,37.001900,37.357685,35.736874,37.258854,17.420900,26759374
1998-07-13,37.318153,38.148323,36.843769,37.535580,17.550293,17557321
1998-07-14,37.970428,38.128559,37.337917,37.476280,17.522566,13111549
1998-07-15,37.496048,37.496048,36.626343,36.685642,17.152895,11232689
1998-07-16,36.784473,37.318153,36.428684,37.258854,17.420900,10121562
1998-07-17,37.001900,37.080959,36.527515,36.606579,17.115931,9911289
1998-07-20,36.547279,37.476280,36.547279,37.298386,17.439396,9377860
1998-07-21,37.278622,37.278622,36.072899,36.092663,16.875641,11724696
1998-07-22,35.776405,36.922832,35.203194,36.804237,17.208349,14474371
1998-07-23,36.448448,36.527515,35.104362,35.242725,16.478235,13081194
1998-07-24,35.519451,36.290321,35.420620,35.895004,16.783216,15445421
1998-07-27,35.736874,36.310089,35.302025,36.132195,16.894117,11544778
1998-07-28,36.053131,36.053131,35.104362,35.302025,16.505959,10661632
1998-07-29,35.341557,35.657810,34.511387,34.511387,16.136288,11762008
1998-07-30,34.867172,35.539215,34.748577,35.460152,16.579901,8596846
1998-07-31,35.302025,35.618279,34.333492,34.728809,16.237951,8783404
1998-08-03,34.728809,35.143894,34.353256,34.689278,16.219469,8340091
1998-08-04,34.946236,35.025299,33.088234,33.127766,15.489353,16687455
1998-08-05,33.424255,33.641682,32.455723,33.483555,15.684169,14429155
1998-08-06,33.503323,33.799809,32.910343,33.364960,15.628606,10640762
1998-08-07,33.364960,33.364960,32.297596,32.732449,15.332332,13810351
1998-08-10,33.028938,33.444023,32.732449,32.969639,15.443445,10447248
1998-08-11,32.238300,32.989407,30.993042,32.870811,15.397143,18674456
1998-08-12,33.147533,33.187065,32.020874,32.198769,15.082342,12260339
1998-08-13,32.099937,32.890575,32.099937,32.258064,15.110123,11650389
1998-08-14,32.376659,32.653385,31.961575,32.001106,14.989755,8488705
1998-08-17,32.040638,33.167297,31.862745,33.088234,15.498988,14692865
1998-08-18,33.345192,34.017235,32.712681,33.997471,15.924888,13764818
1998-08-19,34.056767,34.471851,33.641682,34.471851,16.147091,10570882
1998-08-20,34.412556,34.412556,33.364960,33.424255,15.656383,10107017
1998-08-21,33.226597,33.602150,32.277828,33.542854,15.711945,12331484
1998-08-24,33.542854,34.195129,33.028938,33.325428,15.610092,12850684
1998-08-25,33.720745,34.353256,33.523087,33.681213,15.776751,16578366
1998-08-26,32.890575,34.432320,32.771980,34.155598,15.998957,13441030
1998-08-27,33.681213,34.076534,32.732449,32.851044,15.387883,12829183
1998-08-28,32.910343,33.167297,31.744148,32.139469,15.054573,15274041
1998-08-31,32.119701,32.277828,29.332701,29.411764,13.776877,26439063
1998-09-01,29.648956,31.309298,29.095509,30.597723,14.332397,33781543
1998-09-02,31.289532,32.139469,31.111637,31.645319,14.823108,20727226
1998-09-03,31.151171,32.277828,30.993042,31.586021,14.795328,15664864
1998-09-04,30.202404,30.439594,29.569893,30.162872,14.128700,28850720
1998-09-08,31.151171,31.882511,30.854681,31.842979,14.915691,16950533
1998-09-09,31.882511,32.119701,30.993042,31.052340,14.545352,14940450
1998-09-10,30.301233,30.676786,29.589659,29.846617,13.980568,13704108
1998-09-11,30.143106,31.882511,30.044275,31.823214,14.906427,20421777
1998-09-14,31.862745,32.771980,31.862745,32.653385,15.295297,11632682
1998-09-15,32.613853,32.851044,32.099937,32.435959,15.193454,8248709
1998-09-16,32.574322,32.574322,31.665085,32.099937,15.036058,10413415
1998-09-17,31.309298,31.645319,31.072105,31.269766,14.647193,8384675
1998-09-18,31.546490,31.586021,30.676786,30.716318,14.387947,11149844
1998-09-21,30.241936,31.348829,30.044275,30.933744,14.489794,9090118
1998-09-22,31.388363,32.099937,31.388363,32.080170,15.026803,9928364
1998-09-23,32.258064,33.681213,32.099937,33.681213,15.776751,15147877
1998-09-24,33.325428,34.392788,33.009171,33.977703,15.915625,16136635
1998-09-25,33.700981,34.155598,33.444023,33.740513,15.804528,9086956
1998-09-28,33.859108,34.531151,33.285896,33.542854,15.711945,10328041
1998-09-29,33.740513,34.195129,33.404491,33.780045,15.823049,9653902
1998-09-30,33.740513,34.175365,33.404491,33.444023,15.665650,11476479
1998-10-01,32.732449,33.108002,31.427895,31.506958,14.758294,12250220
1998-10-02,31.309298,31.684851,30.518660,31.348829,14.684225,13665532
1998-10-05,30.913979,31.250000,29.411764,29.965212,14.036118,17427363
1998-10-06,29.925680,30.577957,27.889786,28.265339,13.239882,23682431
1998-10-07,28.779255,29.391998,28.067678,28.660658,13.425051,21458597
1998-10-08,27.237509,28.462997,27.197975,28.383934,13.295428,18750344
1998-10-09,28.601360,29.648956,27.988615,29.411764,13.776877,11382884
1998-10-12,30.281467,30.558191,29.411764,29.411764,13.776877,8136458
1998-10-13,29.728020,30.479128,27.514231,27.672359,12.962117,8617715
1998-10-14,28.146744,30.716318,27.988615,30.360531,14.221295,37697680
1998-10-15,30.261702,31.388363,29.886148,30.913979,14.480537,15104558
1998-10-16,30.993042,31.289532,30.538425,31.131405,14.582389,12691003
1998-10-19,30.854681,31.566256,30.696552,30.854681,14.452759,10860521
1998-10-20,30.993042,31.309298,30.301233,30.577957,14.323136,12531006
1998-10-21,30.518660,31.131405,30.202404,30.993042,14.517574,12406739
1998-10-22,31.250000,31.862745,30.874447,31.862745,14.924948,7882234
1998-10-23,31.823214,33.048702,31.526724,32.732449,15.332332,14392475
1998-10-26,33.127766,33.799809,32.890575,33.444023,15.665650,12037734
1998-10-27,33.681213,33.799809,33.483555,33.621918,15.748973,10399186
1998-10-28,33.681213,33.760277,33.088234,33.424255,15.656383,7860416
1998-10-29,33.266129,34.076534,33.266129,34.076534,15.961924,8260093
1998-10-30,34.135834,34.234661,33.720745,33.938171,15.897112,8779925
1998-11-02,34.056767,34.313725,33.602150,34.313725,16.073021,9572955
1998-11-03,34.293961,34.610214,33.938171,34.550919,16.184128,7440818
1998-11-04,34.709045,34.788109,33.503323,33.523087,15.730037,12776061
1998-11-05,33.325428,33.997471,33.206833,33.957939,15.934088,9344026
1998-11-06,34.056767,34.709045,33.720745,34.432320,16.156670,11523277
1998-11-09,34.590450,34.689278,33.839340,34.254429,16.073196,8635422
1998-11-10,34.056767,34.709045,33.780045,34.353256,16.119574,9688368
1998-11-11,34.313725,34.333492,33.364960,33.542854,15.739317,8260093
1998-11-12,33.523087,33.681213,32.890575,32.989407,15.479621,6742333
1998-11-13,33.266129,33.503323,33.127766,33.404491,15.674384,5659348
1998-11-16,33.700981,34.452087,33.700981,34.412556,16.147398,6894109
1998-11-17,34.471851,35.104362,34.155598,34.629982,16.249420,11236167
1998-11-18,34.629982,35.302025,34.333492,35.183430,16.509121,8711310
1998-11-19,35.222961,35.341557,34.807877,34.966003,16.407097,10327724
1998-11-20,35.163662,35.420620,34.906704,35.381088,16.601866,7631803
1998-11-23,35.657810,36.962364,35.499683,36.725174,17.232546,15640201
1998-11-24,36.507748,36.962364,35.895004,36.092663,16.935757,11163441
1998-11-25,35.934536,36.428684,35.618279,36.132195,16.954309,8043179
1998-11-27,36.033363,36.369385,35.993832,36.053131,16.917217,3106665
1998-11-30,35.835705,36.270557,35.302025,35.400852,16.611139,6914029
1998-12-01,34.847408,35.400852,34.353256,35.104362,16.472015,10110179
1998-12-02,35.084599,35.895004,34.926472,35.756641,16.778086,8674631
1998-12-03,35.835705,36.349621,34.867172,34.867172,16.360722,8687279
1998-12-04,35.064831,35.835705,34.966003,35.558983,16.685335,8270843
1998-12-07,36.053131,36.369385,35.974068,36.171726,16.972853,7295683
1998-12-08,36.290321,36.982132,36.211258,36.744942,17.241817,8832731
1998-12-09,36.744942,37.179790,36.389153,36.725174,17.232546,10209782
1998-12-10,36.843769,37.061195,35.974068,36.053131,16.917217,9232724
1998-12-11,35.934536,36.369385,35.776405,36.329857,17.047058,6586130
1998-12-14,35.598515,35.934536,35.124130,35.302025,16.564760,7739627
1998-12-15,35.460152,36.369385,34.847408,36.369385,17.065599,9025613
1998-12-16,36.567047,36.764706,36.408916,36.606579,17.176893,7891087
1998-12-17,36.626343,37.199558,36.626343,36.962364,17.343847,8328392
1998-12-18,36.764706,36.922832,36.527515,36.685642,17.213999,9926467
1998-12-21,36.705406,37.357685,36.211258,36.389153,17.074888,8993993
1998-12-22,36.408916,37.258854,36.329857,37.061195,17.390217,6824228
1998-12-23,37.357685,38.207623,37.239090,38.069260,17.863237,10838071
1998-12-24,38.029728,38.049496,37.575111,37.753002,17.714838,2198222
1998-12-28,37.911133,38.089027,37.476280,37.772770,17.724110,5468047
1998-12-29,37.871601,39.729603,37.792538,39.413345,18.493921,12060500
1998-12-30,39.334282,40.065624,39.057560,39.887730,18.716509,9027826
1998-12-31,39.848198,40.777199,39.531940,39.531940,18.549570,8848225
1999-01-04,40.105156,40.777199,38.523876,39.057560,18.326975,13958965
1999-01-05,39.097092,39.413345,38.741302,39.176155,18.382622,11374346
1999-01-06,39.690071,40.105156,39.611008,39.947025,18.744347,9954292
1999-01-07,39.571472,39.650539,39.037792,39.393581,18.484650,8697397
1999-01-08,39.393581,39.413345,37.990196,38.662239,18.141476,11976707
1999-01-11,38.444813,38.444813,36.804237,37.239090,17.473692,15486211
1999-01-12,37.219322,37.436749,35.657810,35.954300,16.870836,16808243
1999-01-13,34.649746,37.199558,34.649746,36.903069,17.316023,16244459
1999-01-14,36.903069,37.041428,35.736874,35.895004,16.843010,9862594
1999-01-15,36.171726,36.665874,36.072899,36.665874,17.204737,10021643
1999-01-19,37.199558,37.436749,36.408916,36.646111,17.195454,12904754
1999-01-20,37.001900,37.970428,36.725174,37.851833,17.761211,12608475
1999-01-21,38.009960,38.266918,36.764706,36.843769,17.288202,9934372
1999-01-22,36.389153,37.199558,36.389153,36.606579,17.176893,8134561
1999-01-25,36.982132,37.298386,36.567047,37.160027,17.436604,8520641
1999-01-26,37.318153,38.069260,36.843769,37.990196,17.826138,9444894
1999-01-27,38.543644,39.215687,38.266918,38.563408,18.095106,14653973
1999-01-28,38.602940,40.460941,38.444813,40.342346,18.929840,15774269
1999-01-29,40.480709,40.757431,39.927261,40.678368,19.087505,14596108
1999-02-01,41.113220,42.457306,40.994625,41.982922,19.699638,14644803
1999-02-02,42.061985,42.536369,41.231815,41.963158,19.690372,11998209
1999-02-03,41.884090,42.516602,41.350410,42.299179,19.848043,9163792
1999-02-04,42.061985,42.121284,41.429474,41.607368,19.523422,8397007
1999-02-05,41.488773,41.587605,40.974857,41.389942,19.421392,8220568
1999-02-08,41.686432,41.785263,41.053921,41.548073,19.495602,8172505
1999-02-09,41.113220,41.310879,39.531940,39.611008,18.586674,8240804
1999-02-10,39.848198,40.460941,39.848198,40.085388,18.842367,9216914
1999-02-11,40.559772,41.903858,40.559772,41.903858,19.697142,9346240
1999-02-12,41.903858,42.200348,40.520241,41.152752,19.344074,10229386
1999-02-16,41.725964,41.745731,41.172516,41.370178,19.446285,7814883
1999-02-17,40.895794,41.884090,40.895794,41.113220,19.325493,7059797
1999-02-18,41.192284,41.884090,40.974857,41.469006,19.492741,7449988
1999-02-19,40.757431,41.093452,40.421410,40.579536,19.074642,8846960
1999-02-22,40.579536,42.318943,40.559772,42.061985,19.771471,8535503
1999-02-23,42.022453,42.654964,41.706200,42.338711,19.901537,8065630
1999-02-24,42.398006,42.654964,41.805027,41.903858,19.697142,6897903
1999-02-25,41.706200,41.943390,40.856262,41.389942,19.455566,7953695
1999-02-26,41.429474,41.903858,40.935326,41.725964,19.613520,7183432
1999-03-01,41.449242,42.220116,41.113220,42.101517,19.790049,5484805
1999-03-02,42.220116,42.654964,42.042221,42.061985,19.771471,7307066
1999-03-03,42.081753,42.318943,41.389942,41.607368,19.557775,6703756
1999-03-04,41.666668,42.279411,41.389942,42.022453,19.752893,9090118
1999-03-05,42.457306,43.188644,42.318943,43.188644,20.301060,8821980
1999-03-08,43.149113,44.236244,42.872391,44.137413,20.747044,10374838
1999-03-09,44.176945,44.789688,43.840923,43.840923,20.607668,9956822
1999-03-10,44.176945,44.275776,43.939754,44.157181,20.756325,6734744
1999-03-11,44.532730,44.572266,43.999050,44.473434,20.904984,9011700
1999-03-12,44.354839,44.433903,43.801392,44.394371,20.867825,7130942
1999-03-15,44.354839,44.789688,44.097881,44.532730,20.932863,7567615
1999-03-16,44.690861,45.145477,44.236244,44.908287,21.109390,6954819
1999-03-17,44.908287,44.908287,44.038582,44.354839,20.849243,6184240
1999-03-18,44.354839,45.402435,43.742092,45.224541,21.258053,7086042
1999-03-19,45.224541,45.264072,44.335072,44.512966,20.923561,7880653
1999-03-22,44.433903,45.521030,44.295540,45.244308,21.267342,5701086
1999-03-23,45.441967,45.698925,43.821156,44.038582,20.700588,8959211
1999-03-24,43.979286,44.216476,42.931690,43.682796,20.533342,9444894
1999-03-25,43.465370,43.860687,43.168880,43.564201,20.477602,8174719
1999-03-26,43.465370,43.564201,42.654964,42.694496,20.068796,7616626
1999-03-29,43.010754,44.592030,42.971222,44.592030,20.960730,7117346
1999-03-30,44.275776,45.145477,44.097881,44.967583,21.137268,6247480
1999-03-31,45.244308,45.362904,43.840923,43.880455,20.626253,7267541
1999-04-01,44.097881,44.295540,43.643265,44.137413,20.747044,5923058
1999-04-05,44.473434,45.026882,43.919987,45.026882,21.165127,6793241
1999-04-06,44.532730,44.809456,44.137413,44.335072,20.839943,6505815
1999-04-07,44.473434,44.552498,43.722328,44.117645,20.737738,6518147
1999-04-08,44.236244,45.086182,44.018818,45.046646,21.174425,7891720
1999-04-09,45.125713,46.430267,44.947819,46.173309,21.704021,8261357
1999-04-12,46.034946,47.477863,45.955883,47.477863,22.317232,8827988
1999-04-13,46.825584,47.260437,46.331436,47.220905,22.196457,8040650
1999-04-14,47.181374,47.319733,45.224541,45.738457,21.499615,10040615
1999-04-15,44.908287,45.204777,40.441177,41.113220,19.325493,48669820
1999-04-16,41.429474,41.666668,39.828430,40.184219,18.888811,24369218
1999-04-19,40.599304,40.678368,36.646111,37.298386,17.532312,27727894
1999-04-20,37.318153,38.622707,36.922832,37.555344,17.653088,22687350
1999-04-21,38.187855,39.334282,38.069260,39.018028,18.340641,16159401
1999-04-22,39.531940,40.579536,39.235451,40.579536,19.074642,16842709
1999-04-23,40.955093,41.152752,39.848198,40.164452,18.879520,9957138
1999-04-26,40.460941,40.520241,38.919197,39.136623,18.396393,9987177
1999-04-27,39.156387,39.235451,38.148323,38.306454,18.006165,15330641
1999-04-28,38.266918,38.286686,36.922832,37.318153,17.541603,14983453
1999-04-29,37.318153,37.911133,36.270557,36.665874,17.235006,20172928
1999-04-30,36.883301,37.199558,36.132195,36.389153,17.104931,21185400
1999-05-03,36.389153,37.001900,35.934536,36.824005,17.309332,18186875
1999-05-04,36.843769,37.318153,35.974068,36.112431,16.974846,13055266
1999-05-05,36.132195,37.416985,35.855473,37.416985,17.622015,13908057
1999-05-06,37.160027,37.179790,36.369385,36.685642,17.277573,11604224
